Treatment;Year;Month;Day;JDay;Tmin;Tmax
13;2018;6;10;161;16,98920000000000030;23,72625000000000
13;2018;6;11;162;15,49993333333329915;21,56520000000000
13;2018;6;12;163;13,98515000000000086;16,85838333333330
13;2018;6;13;164;7,88678833333332996;16,65348333333330
13;2018;6;14;165;5,56874999999999964;20,76405000000000
13;2018;6;15;166;14,32751666666669976;22,49458333333330
13;2018;6;16;167;11,24638333333330031;24,18570000000000
13;2018;6;17;168;12,43278333333329932;20,13155000000000
13;2018;6;18;169;14,64114999999999966;21,24286666666670
13;2018;6;19;170;11,98306666666669962;21,70110000000000
13;2018;6;20;171;16,85098333333329990;28,26726666666670
13;2018;6;21;172;9,97072333333333027;19,42386666666670
13;2018;6;22;173;8,96877166666667058;16,03411666666670
13;2018;6;23;174;8,89102166666667060;17,29975000000000
13;2018;6;24;175;10,18229999999999968;18,63313333333330
13;2018;6;25;176;12,06828333333329972;19,99891666666670
13;2018;6;26;177;11,84251666666670033;21,78665000000000
13;2018;6;27;178;7,10926499999999972;25,37793333333330
13;2018;6;28;179;7,52170999999999967;26,67671666666670
13;2018;6;29;180;15,10208333333330089;28,27915000000000
13;2018;6;30;181;11,18074999999999974;28,06280000000000
13;2018;7;1;182;13,26720000000000077;25,85536666666670
13;2018;7;2;183;9,11956499999999970;27,36178333333330
13;2018;7;3;184;7,99642666666666013;29,24918333333330
13;2018;7;4;185;13,79278333333330053;25,78480000000000
13;2018;7;5;186;14,57469999999999999;24,75738333333330
13;2018;7;6;187;14,86711666666669984;24,51333333333330
13;2018;7;7;188;12,05563333333330078;25,71830000000000
13;2018;7;8;189;11,28325000000000067;24,86978333333330
13;2018;7;9;190;14,11441666666670081;23,19076666666670
13;2018;7;10;191;12,70795000000000030;17,63920000000000
13;2018;7;11;192;11,69839999999999947;21,80831666666670
13;2018;7;12;193;15,49610000000000021;25,13546666666670
13;2018;7;13;194;14,49039999999999928;26,54696666666670
13;2018;7;14;195;12,42826666666669944;26,99801666666670
13;2018;7;15;196;10,25301666666669931;28,07455000000000
13;2018;7;16;197;10,44319999999999915;29,33705000000000
13;2018;7;17;198;13,47201666666670050;27,91951666666670
13;2018;7;18;199;10,74078333333329915;25,68461666666670
13;2018;7;19;200;10,22964499999999965;27,85040000000000
13;2018;7;20;201;11,66564999999999941;28,45015000000000
13;2018;7;21;202;14,74453333333329930;26,62178333333330
13;2018;7;22;203;17,29885000000000161;26,94048333333330
13;2018;7;23;204;13,50031666666670027;27,40020000000000
13;2018;7;24;205;13,28968333333330065;30,88836666666670
13;2018;7;25;206;15,40113333333330026;30,88708333333330
13;2018;7;26;207;16,75251666666670047;31,15411666666670
13;2018;7;27;208;15,53416666666669954;31,16078333333330
13;2018;7;28;209;19,77653333333330110;27,54281666666670
13;2018;7;29;210;14,67040000000000077;28,96646666666670
13;2018;7;30;211;15,27906666666670077;29,91801666666670
13;2018;7;31;212;15,59416666666670004;32,11459391578100
13;2018;8;1;213;17,35460000000000136;25,57095000000000
13;2018;8;2;214;13,62828333333330022;29,26826666666670
13;2018;8;3;215;16,66328333333330036;32,06795000000000
13;2018;8;4;216;21,35354999999999848;31,81105000000000
13;2018;8;5;217;16,06269999999999953;27,42641666666670
13;2018;8;6;218;11,66658333333329978;29,38775000000000
13;2018;8;7;219;13,87286666666670065;31,58451666666670
13;2018;8;8;220;17,48614999999999853;25,71056666666670
13;2018;8;9;221;14,73621666666669938;28,22516666666670
13;2018;8;10;222;10,51707166666670012;22,46701666666670
13;2018;8;11;223;10,81131666666670021;22,28551666666670
13;2018;8;12;224;8,35253999999999941;26,91403333333330
13;2018;8;13;225;12,64160000000000039;22,26508333333330
13;2018;8;14;226;15,77833333333330046;22,30410000000000
13;2018;8;15;227;15,59556666666670033;23,32378333333330
13;2018;8;16;228;11,41616666666669921;29,75378333333330
13;2018;8;17;229;12,18226666666670077;21,18236666666670
13;2018;8;18;230;9,36737166666665999;25,42561666666670
13;2018;8;19;231;10,61725000000000030;28,07966666666670
13;2018;8;20;232;15,48811666666670028;22,79540000000000
13;2018;8;21;233;16,71606666666669838;26,61443333333330
13;2018;8;22;234;12,14325000000000010;29,41351666666670
13;2018;8;23;235;13,40271666666670036;28,36796666666670
13;2018;8;24;236;13,84661666666669966;19,94116666666670
13;2018;8;25;237;9,63967500000000044;17,11820000000000
13;2018;8;26;238;4,27594000000000030;20,42418333333330
13;2018;8;27;239;12,48644999999999960;22,61140000000000
13;2018;8;28;240;12,55508333333330029;24,11715000000000
13;2018;8;29;241;10,23704999999999998;26,35516666666670
13;2018;8;30;242;11,91656666666670006;19,66425000000000
13;2018;8;31;243;9,02614499999999964;20,12988333333330
13;2018;9;1;244;3,41136166666665996;20,23188333333330
13;2018;9;2;245;3,90266000000000002;20,82366666666670
13;2018;9;3;246;14,86405000000000065;20,77216666666670
13;2018;9;4;247;14,90031666666670063;26,54656666666670
13;2018;9;5;248;15,53911666666670044;27,23838333333330
13;2018;9;6;249;15,97183333333330069;20,30110000000000
13;2018;9;7;250;11,17231666666670087;17,86126666666670
13;2018;9;8;251;6,28366000000000025;21,97775000000000
13;2018;9;9;252;8,46045833333332986;24,90496666666670
13;2018;9;10;253;12,73678333333329959;23,68415000000000
13;2018;9;11;254;11,21658333333330049;28,00803333333330
13;2018;9;12;255;10,56911666666669980;26,48211666666670
13;2018;9;13;256;13,99093333333330058;16,60396666666670
13;2018;9;14;257;7,31322333333332963;21,00608333333330
13;2018;9;15;258;8,91251500000000085;20,46233333333330
13;2018;9;16;259;6,96450166666666970;24,06445000000000
13;2018;9;17;260;6,61012166666666001;27,41326666666670
13;2018;9;18;261;13,81821666666670012;31,38911666666670
13;2018;9;19;262;12,07551666666670087;27,96168333333330
13;2018;9;20;263;12,23801666666670052;26,99145000000000
13;2018;9;21;264;13,11025000000000063;21,68621666666670
13;2018;9;22;265;10,64786666666669923;17,41931666666670
13;2018;9;23;266;8,52941000000000038;14,08295000000000
13;2018;9;24;267;6,92980999999999980;13,86928333333330
13;2018;9;25;268;1,57175500000000001;15,12783333333330
13;2018;9;26;269;2,40488500000000016;18,73005000000000
13;2018;9;27;270;3,45354333333333008;24,40236666666670
13;2018;9;28;271;4,06707333333334020;12,10891666666670
13;2018;9;29;272;-0,54730550000000400;16,27033333333330
13;2018;9;30;273;-0,00331678333333318;17,19948333333330
13;2018;10;1;274;6,98637166666667042;12,39633333333330
13;2018;10;2;275;6,97475833333333028;13,00080000000000
13;2018;10;3;276;6,53337166666667013;14,75741666666670
13;2018;10;4;277;3,87417333333333014;18,01561666666670
13;2018;10;5;278;5,67495666666667020;21,17633333333330
13;2018;10;6;279;8,58511500000000005;24,83623333333330
13;2018;10;7;280;6,10421000000000014;14,37901666666670
13;2018;10;8;281;2,35868833333333017;16,85198333333330
13;2018;10;9;282;5,48788333333332989;20,73186666666670
13;2018;10;10;283;6,36878333333333035;22,51225000000000
13;2018;10;11;284;10,73883333333330015;21,16131666666670
13;2018;10;12;285;13,72968333333330015;25,20363333333330
13;2018;10;13;286;14,61469999999999914;26,76421666666670
13;2018;10;14;287;13,13858333333329931;25,55350000000000
13;2018;10;15;288;9,26177166666666984;25,94220000000000
13;2018;10;16;289;6,62812333333333026;24,77596666666670
13;2018;10;17;290;8,72236499999999992;23,07623333333330
13;2018;10;18;291;8,87666166666667067;15,97248333333330
13;2018;10;19;292;5,97797833333333006;16,32341666666670
13;2018;10;20;293;2,26745166666667020;13,66361666666670
13;2018;10;21;294;-0,03456099999999920;15,88003333333330
13;2018;10;22;295;1,81078333333333008;12,16150000000000
13;2018;10;23;296;5,23472666666666964;13,71566666666670
13;2018;10;24;297;12,18131666666669943;14,19040000000000
13;2018;10;25;298;10,10726666666669971;12,26650000000000
13;2018;10;26;299;6,44865833333332983;10,80826666666670
13;2018;10;27;300;-0,22867216666666901;7,71217166666667
13;2018;10;28;301;-0,42576649999999500;6,46237833333333
13;2018;10;29;302;4,03655999999999970;6,26262833333333
13;2018;10;30;303;3,23723999999999990;8,40432166666666
13;2018;10;31;304;3,70197333333334022;9,47877333333333
13;2018;11;1;305;5,31336666666666968;10,38828833333330
13;2018;11;2;306;0,77658383333333303;10,05457833333330
13;2018;11;3;307;-1,99526333333334005;9,93788833333333
13;2018;11;4;308;-0,98435016666666797;11,44830000000000
13;2018;11;5;309;8,74504333333332973;12,64745000000000
13;2018;11;6;310;7,49004500000000029;15,75471666666670
13;2018;11;7;311;6,83477333333333004;15,87438333333330
13;2018;11;8;312;3,75374499999999989;14,44211666666670
13;2018;11;9;313;5,66127666666667029;14,85726666666670
13;2018;11;10;314;9,91908166666667057;14,96890000000000
13;2018;11;11;315;10,34624999999999950;14,35160000000000
13;2018;11;12;316;9,99824500000000072;19,07081666666670
13;2018;11;13;317;7,80989500000000003;13,55156666666670
13;2018;11;14;318;4,12732666666667036;11,40951666666670
13;2018;11;15;319;2,79852833333332995;7,55845500000000
13;2018;11;16;320;3,96402833333333993;10,43616666666670
13;2018;11;17;321;-2,09500666666667001;10,85103333333330
13;2018;11;18;322;-5,11637666666667013;6,14204000000000
13;2018;11;19;323;-4,18159500000001039;12,36300000000000
13;2018;11;20;324;7,74875000000000025;12,59675000000000
13;2018;11;21;325;7,17799999999999994;13,73125000000000
13;2018;11;22;326;7,52374999999999972;20,55050000000000
13;2018;11;23;327;7,11699999999999999;22,50700000000000
13;2018;11;24;328;8,92774999999999963;17,68975000000000
13;2018;11;25;329;8,93849999999999945;17,65850000000000
13;2018;11;26;330;9,02899999999999991;14,22000000000000
13;2018;11;27;331;8,88625000000000043;21,96100000000000
13;2018;11;28;332;8,83099999999999952;20,05500000000000
13;2018;11;29;333;9,03400000000000070;18,93175000000000
13;2018;11;30;334;10,48750000000000071;22,77000000000000
13;2018;12;1;335;8,98775000000000013;23,09725000000000
13;2018;12;2;336;10,94250000000000078;25,06800000000000
13;2018;12;3;337;12,78625000000000078;25,51550000000000
13;2018;12;4;338;10,03449999999999953;23,47475000000000
13;2018;12;5;339;9,01174999999999926;22,82975000000000
13;2018;12;6;340;10,80949999999999989;21,89475000000000
13;2018;12;7;341;12,10374999999999979;25,09350000000000
13;2018;12;8;342;9,65799999999999947;20,79650000000000
13;2018;12;9;343;10,75150000000000006;18,57825000000000
13;2018;12;10;344;9,04950000000000010;22,24950000000000
13;2018;12;11;345;9,02149999999999963;21,74825000000000
13;2018;12;12;346;9,03625000000000078;20,37075000000000
13;2018;12;13;347;8,87899999999999956;23,15100000000000
13;2018;12;14;348;8,93449999999999989;20,19225000000000
13;2018;12;15;349;8,89899999999999913;19,51325000000000
13;2018;12;16;350;8,84750000000000014;17,89150000000000
13;2018;12;17;351;8,75450000000000017;21,10225000000000
13;2018;12;18;352;8,84125000000000050;22,06900000000000
13;2018;12;19;353;8,98424999999999940;24,00750000000000
13;2018;12;20;354;9,44950000000000045;25,62425000000000
13;2018;12;21;355;10,09875000000000078;23,56675000000000
13;2018;12;22;356;11,59425000000000061;22,39325000000000
13;2018;12;23;357;9,76299999999999990;19,71475000000000
13;2018;12;24;358;8,98649999999999949;22,29625000000000
13;2018;12;25;359;8,92575000000000074;21,51250000000000
13;2018;12;26;360;8,76050000000000040;22,93950000000000
13;2018;12;27;361;8,81949999999999967;21,06825000000000
13;2018;12;28;362;8,76350000000000051;23,91525000000000
13;2018;12;29;363;8,98024999999999984;19,71450000000000
13;2018;12;30;364;9,89850000000000030;20,03075000000000
13;2018;12;31;365;10,59324999999999939;19,78775000000000
13;2019;1;1;1;10,13424999999999976;19,42250000000000
13;2019;1;2;2;9,02275000000000027;21,35050000000000
13;2019;1;3;3;8,91949999999999932;19,30725000000000
13;2019;1;4;4;8,98000000000000043;19,72050000000000
13;2019;1;5;5;9,01924999999999955;19,39500000000000
13;2019;1;6;6;9,07049999999999912;19,75475000000000
13;2019;1;7;7;9,04899999999999949;20,57725000000000
13;2019;1;8;8;9,05349999999999966;21,41450000000000
13;2019;1;9;9;8,89974999999999916;21,14725000000000
13;2019;1;10;10;8,90399999999999991;20,49100000000000
13;2019;1;11;11;8,91125000000000078;19,43000000000000
13;2019;1;12;12;9,07225000000000037;19,25775000000000
13;2019;1;13;13;9,81900000000000084;19,40800000000000
13;2019;1;14;14;9,06550000000000011;22,23800000000000
13;2019;1;15;15;9,00975000000000037;20,63800000000000
13;2019;1;16;16;9,26299999999999990;22,32750000000000
13;2019;1;17;17;9,06649999999999956;24,90925000000000
13;2019;1;18;18;8,92450000000000010;27,37900000000000
13;2019;1;19;19;8,75050000000000061;23,96900000000000
13;2019;1;20;20;8,66125000000000078;26,25100000000000
13;2019;1;21;21;8,06174999999999997;28,25525000000000
13;2019;1;22;22;8,25999999999999979;23,26400000000000
13;2019;1;23;23;8,79574999999999996;21,18500000000000
13;2019;1;24;24;8,82349999999999923;20,47450000000000
13;2019;1;25;25;8,84950000000000081;25,48050000000000
13;2019;1;26;26;9,29725000000000001;22,44175000000000
13;2019;1;27;27;9,02549999999999919;26,97150000000000
13;2019;1;28;28;8,88499999999999979;19,57725000000000
13;2019;1;29;29;8,79800000000000004;27,71175000000000
13;2019;1;30;30;8,80949999999999989;19,60775000000000
13;2019;1;31;31;8,72525000000000084;24,94700000000000
13;2019;2;1;32;8,74474999999999980;27,89300000000000
13;2019;2;2;33;8,98249999999999993;21,74800000000000
13;2019;2;3;34;8,96224999999999916;23,17200000000000
13;2019;2;4;35;8,77474999999999916;27,68825000000000
13;2019;2;5;36;10,50549999999999962;21,82300000000000
13;2019;2;6;37;9,38599999999999923;30,25600000000000
13;2019;2;7;38;11,15174999999999983;28,09575000000000
13;2019;2;8;39;10,91075000000000017;24,94725000000000
13;2019;2;9;40;11,20049999999999990;29,81975000000000
13;2019;2;10;41;12,12575000000000003;25,01400000000000
13;2019;2;11;42;11,04850000000000065;25,41200000000000
13;2019;2;12;43;9,91549999999999976;27,72350000000000
13;2019;2;13;44;9,63449999999999918;27,48675000000000
13;2019;2;14;45;9,61074999999999946;31,10375000000000
13;2019;2;15;46;10,26074999999999982;31,28800000000000
13;2019;2;16;47;10,66050000000000075;30,81400000000000
13;2019;2;17;48;10,74225000000000030;30,73300000000000
13;2019;2;18;49;10,56625000000000014;30,29675000000000
13;2019;2;19;50;12,83125000000000071;31,23200000000000
13;2019;2;20;51;11,27524999999999977;28,03500000000000
13;2019;2;21;52;12,03824999999999967;28,60825000000000
13;2019;2;22;53;14,07199999999999918;26,75700000000000
13;2019;2;23;54;11,80150000000000077;27,33650000000000
13;2019;2;24;55;10,50799999999999912;27,67250000000000
13;2019;2;25;56;10,58300000000000018;28,08150000000000
13;2019;2;26;57;10,69500000000000028;29,35400000000000
13;2019;2;27;58;11,34074999999999989;29,55750000000000
13;2019;2;28;59;11,75075000000000003;29,93925000000000
13;2019;3;1;60;6,64749999999999996;10,98075000000000
13;2019;3;2;61;6,16450000000000031;17,19700000000000
13;2019;3;3;62;7,54699999999999971;16,67425000000000
13;2019;3;4;63;6,84700000000000042;21,57875000000000
13;2019;3;5;64;4,61875000000000036;23,38725000000000
13;2019;3;6;65;6,09224999999999994;17,56750000000000
13;2019;3;7;66;7,43325000000000014;25,61575000000000
13;2019;3;8;67;6,89900000000000002;24,41225000000000
13;2019;3;9;68;7,46975000000000033;23,84700000000000
13;2019;3;10;69;5,65824999999999978;22,67650000000000
13;2019;3;11;70;3,62774999999999981;23,49750000000000
13;2019;3;12;71;3,28299999999999992;20,32525000000000
13;2019;3;13;72;4,08574999999999999;21,29050000000000
13;2019;3;14;73;5,84924999999999962;17,88175000000000
13;2019;3;15;74;6,32324999999999982;17,66475000000000
13;2019;3;16;75;7,50075000000000003;16,16300000000000
13;2019;3;17;76;4,88450000000000006;20,22150000000000
13;2019;3;18;77;3,22449999999999992;18,04375000000000
13;2019;3;19;78;0,93725000000000003;21,14050000000000
13;2019;3;20;79;2,63174999999999981;20,53100000000000
13;2019;3;21;80;3,69874999999999998;24,70350000000000
13;2019;3;22;81;4,40449999999999964;25,21400000000000
13;2019;3;23;82;6,49624999999999986;16,05250000000000
13;2019;3;24;83;5,06275000000000031;20,13575000000000
13;2019;3;25;84;4,19075000000000042;18,01725000000000
13;2019;3;26;85;6,06500000000000039;18,75200000000000
13;2019;3;27;86;3,84799999999999986;19,63925000000000
13;2019;3;28;87;4,59874999999999989;21,68025000000000
13;2019;3;29;88;4,09999999999999964;27,35350000000000
13;2019;3;30;89;5,40674999999999972;28,20900000000000
13;2019;3;31;90;6,27449999999999974;23,78475000000000
13;2019;4;1;91;3,96099999999999985;28,30100000000000
13;2019;4;2;92;7,05074999999999985;23,78100000000000
13;2019;4;3;93;7,29225000000000012;14,70150000000000
13;2019;4;4;94;6,12025000000000041;16,75425000000000
13;2019;4;5;95;5,44599999999999973;17,35150000000000
13;2019;4;6;96;7,57725000000000026;25,54175000000000
13;2019;4;7;97;6,69099999999999984;33,87400000000000
13;2019;4;8;98;9,48900000000000077;29,23175000000000
13;2019;4;9;99;10,38475000000000037;21,55750000000000
13;2019;4;10;100;6,71875000000000000;25,87325000000000
13;2019;4;11;101;3,37274999999999991;26,15150000000000
13;2019;4;12;102;4,35299999999999976;16,19875000000000
13;2019;4;13;103;3,10875000000000012;19,50900000000000
13;2019;4;14;104;3,16924999999999990;23,81050000000000
13;2019;4;15;105;4,47524999999999995;31,74525000000000
13;2019;4;16;106;5,56625000000000014;29,99675000000000
13;2019;4;17;107;10,27275000000000027;24,78075000000000
13;2019;4;18;108;7,25825000000000031;31,40300000000000
13;2019;4;19;109;2,20199999999999996;28,47000000000000
13;2019;4;20;110;2,41475000000000017;29,66950000000000
13;2019;4;21;111;2,34675000000000011;30,90425000000000
13;2019;4;22;112;3,83174999999999999;28,62225000000000
13;2019;4;23;113;5,08225000000000016;24,16425000000000
13;2019;4;24;114;7,59325000000000028;31,08425000000000
13;2019;4;25;115;5,75075000000000003;24,06450000000000
13;2019;4;26;116;7,92900000000000027;20,23800000000000
13;2019;4;27;117;5,32524999999999959;15,77125000000000
13;2019;4;28;118;1,67674999999999996;17,17825000000000
13;2019;4;29;119;-0,95474999999999999;18,58275000000000
13;2019;4;30;120;8,16050000000000075;22,36075000000000
13;2019;5;1;121;2,45475000000000021;19,67125000000000
13;2019;5;2;122;3,02050000000000018;21,56650000000000
13;2019;5;3;123;5,90674999999999972;16,40275000000000
13;2019;5;4;124;0,26600000000000001;11,59175000000000
13;2019;5;5;125;0,22875000000000001;14,03100000000000
13;2019;5;6;126;2,62975000000000003;13,56325000000000
13;2019;5;7;127;3,19974999999999987;17,04800000000000
13;2019;5;8;128;2,51500000000000012;14,04975000000000
13;2019;5;9;129;6,35850000000000026;18,31175000000000
13;2019;5;10;130;5,15800000000000036;21,21525000000000
13;2019;5;11;131;6,96349999999999980;15,37525000000000
13;2019;5;12;132;2,90775000000000006;21,15350000000000
13;2019;5;13;133;-0,40425000000000000;27,38025000000000
13;2019;5;14;134;0,69150000000000000;24,52250000000000
13;2019;5;15;135;-1,15074999999999994;28,02925000000000
13;2019;5;16;136;1,41250000000000009;28,07200000000000
13;2019;5;17;137;7,32650000000000023;22,41275000000000
13;2019;5;18;138;6,93025000000000002;28,63000000000000
13;2019;5;19;139;10,09725000000000072;28,80675000000000
13;2019;5;20;140;10,58125000000000071;15,36475000000000
13;2019;5;21;141;10,37424999999999997;12,01875000000000
13;2019;5;22;142;7,61425000000000018;27,70650000000000
13;2019;5;23;143;7,21911666666666996;22,15801666666670
13;2019;5;24;144;8,17329333333332997;22,75900000000000
13;2019;5;25;145;7,39410666666667016;18,79013333333330
13;2019;5;26;146;7,76440999999999981;20,80760000000000
13;2019;5;27;147;11,95676666666670052;17,75575000000000
13;2019;5;28;148;9,76505000000000045;15,72881666666670
13;2019;5;29;149;7,41113333333333024;19,74601666666670
13;2019;5;30;150;7,91941000000000006;19,07006666666670
13;2019;5;31;151;10,29480000000000040;22,36210000000000
13;2019;6;1;152;8,71028833333332919;27,31383333333330
13;2019;6;2;153;13,05335000000000001;29,89666666666670
13;2019;6;3;154;16,23371666666670166;26,27651666666670
13;2019;6;4;155;12,83526666666669946;27,85423333333330
13;2019;6;5;156;15,89088333333329928;27,97316666666670
14;2018;6;6;157;10,45488333333329933;28,44935000000000
14;2018;6;7;158;16,17530000000000001;25,97011666666670
14;2018;6;8;159;16,26719999999999899;21,96106666666670
14;2018;6;9;160;18,28219999999999956;25,52418333333330
14;2018;6;10;161;16,98920000000000030;23,72625000000000
14;2018;6;11;162;15,49993333333329915;21,56520000000000
14;2018;6;12;163;13,98515000000000086;16,85838333333330
14;2018;6;13;164;7,88678833333332996;16,65348333333330
14;2018;6;14;165;5,56874999999999964;20,76405000000000
14;2018;6;15;166;14,32751666666669976;22,49458333333330
14;2018;6;16;167;11,24638333333330031;24,18570000000000
14;2018;6;17;168;12,43278333333329932;20,13155000000000
14;2018;6;18;169;14,64114999999999966;21,24286666666670
14;2018;6;19;170;11,98306666666669962;21,70110000000000
14;2018;6;20;171;16,85098333333329990;28,26726666666670
14;2018;6;21;172;9,97072333333333027;19,42386666666670
14;2018;6;22;173;8,96877166666667058;16,03411666666670
14;2018;6;23;174;8,89102166666667060;17,29975000000000
14;2018;6;24;175;10,18229999999999968;18,63313333333330
14;2018;6;25;176;12,06828333333329972;19,99891666666670
14;2018;6;26;177;11,84251666666670033;21,78665000000000
14;2018;6;27;178;7,10926499999999972;25,37793333333330
14;2018;6;28;179;7,52170999999999967;26,67671666666670
14;2018;6;29;180;15,10208333333330089;28,27915000000000
14;2018;6;30;181;11,18074999999999974;28,06280000000000
14;2018;7;1;182;13,26720000000000077;25,85536666666670
14;2018;7;2;183;9,11956499999999970;27,36178333333330
14;2018;7;3;184;7,99642666666666013;29,24918333333330
14;2018;7;4;185;13,79278333333330053;25,78480000000000
14;2018;7;5;186;14,57469999999999999;24,75738333333330
14;2018;7;6;187;14,86711666666669984;24,51333333333330
14;2018;7;7;188;12,05563333333330078;25,71830000000000
14;2018;7;8;189;11,28325000000000067;24,86978333333330
14;2018;7;9;190;14,11441666666670081;23,19076666666670
14;2018;7;10;191;12,70795000000000030;17,63920000000000
14;2018;7;11;192;11,69839999999999947;21,80831666666670
14;2018;7;12;193;15,49610000000000021;25,13546666666670
14;2018;7;13;194;14,49039999999999928;26,54696666666670
14;2018;7;14;195;12,42826666666669944;26,99801666666670
14;2018;7;15;196;10,25301666666669931;28,07455000000000
14;2018;7;16;197;10,44319999999999915;29,33705000000000
14;2018;7;17;198;13,47201666666670050;27,91951666666670
14;2018;7;18;199;10,74078333333329915;25,68461666666670
14;2018;7;19;200;10,22964499999999965;27,85040000000000
14;2018;7;20;201;11,66564999999999941;28,45015000000000
14;2018;7;21;202;14,74453333333329930;26,62178333333330
14;2018;7;22;203;17,29885000000000161;26,94048333333330
14;2018;7;23;204;13,50031666666670027;27,40020000000000
14;2018;7;24;205;13,28968333333330065;30,88836666666670
14;2018;7;25;206;15,40113333333330026;30,88708333333330
14;2018;7;26;207;16,75251666666670047;31,15411666666670
14;2018;7;27;208;15,53416666666669954;31,16078333333330
14;2018;7;28;209;19,77653333333330110;27,54281666666670
14;2018;7;29;210;14,67040000000000077;28,96646666666670
14;2018;7;30;211;15,27906666666670077;29,91801666666670
14;2018;7;31;212;15,59416666666670004;32,11459391578100
14;2018;8;1;213;17,35460000000000136;25,57095000000000
14;2018;8;2;214;13,62828333333330022;29,26826666666670
14;2018;8;3;215;16,66328333333330036;32,06795000000000
14;2018;8;4;216;21,35354999999999848;31,81105000000000
14;2018;8;5;217;16,06269999999999953;27,42641666666670
14;2018;8;6;218;11,66658333333329978;29,38775000000000
14;2018;8;7;219;13,87286666666670065;31,58451666666670
14;2018;8;8;220;17,48614999999999853;25,71056666666670
14;2018;8;9;221;14,73621666666669938;28,22516666666670
14;2018;8;10;222;10,51707166666670012;22,46701666666670
14;2018;8;11;223;10,81131666666670021;22,28551666666670
14;2018;8;12;224;8,35253999999999941;26,91403333333330
14;2018;8;13;225;12,64160000000000039;22,26508333333330
14;2018;8;14;226;15,77833333333330046;22,30410000000000
14;2018;8;15;227;15,59556666666670033;23,32378333333330
14;2018;8;16;228;11,41616666666669921;29,75378333333330
14;2018;8;17;229;12,18226666666670077;21,18236666666670
14;2018;8;18;230;9,36737166666665999;25,42561666666670
14;2018;8;19;231;10,61725000000000030;28,07966666666670
14;2018;8;20;232;15,48811666666670028;22,79540000000000
14;2018;8;21;233;16,71606666666669838;26,61443333333330
14;2018;8;22;234;12,14325000000000010;29,41351666666670
14;2018;8;23;235;13,40271666666670036;28,36796666666670
14;2018;8;24;236;13,84661666666669966;19,94116666666670
14;2018;8;25;237;9,63967500000000044;17,11820000000000
14;2018;8;26;238;4,27594000000000030;20,42418333333330
14;2018;8;27;239;12,48644999999999960;22,61140000000000
14;2018;8;28;240;12,55508333333330029;24,11715000000000
14;2018;8;29;241;10,23704999999999998;26,35516666666670
14;2018;8;30;242;11,91656666666670006;19,66425000000000
14;2018;8;31;243;9,02614499999999964;20,12988333333330
14;2018;9;1;244;3,41136166666665996;20,23188333333330
14;2018;9;2;245;3,90266000000000002;20,82366666666670
14;2018;9;3;246;14,86405000000000065;20,77216666666670
14;2018;9;4;247;14,90031666666670063;26,54656666666670
14;2018;9;5;248;15,53911666666670044;27,23838333333330
14;2018;9;6;249;15,97183333333330069;20,30110000000000
14;2018;9;7;250;11,17231666666670087;17,86126666666670
14;2018;9;8;251;6,28366000000000025;21,97775000000000
14;2018;9;9;252;8,46045833333332986;24,90496666666670
14;2018;9;10;253;12,73678333333329959;23,68415000000000
14;2018;9;11;254;11,21658333333330049;28,00803333333330
14;2018;9;12;255;10,56911666666669980;26,48211666666670
14;2018;9;13;256;13,99093333333330058;16,60396666666670
14;2018;9;14;257;7,31322333333332963;21,00608333333330
14;2018;9;15;258;8,91251500000000085;20,46233333333330
14;2018;9;16;259;6,96450166666666970;24,06445000000000
14;2018;9;17;260;6,61012166666666001;27,41326666666670
14;2018;9;18;261;13,81821666666670012;31,38911666666670
14;2018;9;19;262;12,07551666666670087;27,96168333333330
14;2018;9;20;263;12,23801666666670052;26,99145000000000
14;2018;9;21;264;13,11025000000000063;21,68621666666670
14;2018;9;22;265;10,64786666666669923;17,41931666666670
14;2018;9;23;266;8,52941000000000038;14,08295000000000
14;2018;9;24;267;6,92980999999999980;13,86928333333330
14;2018;9;25;268;1,57175500000000001;15,12783333333330
14;2018;9;26;269;2,40488500000000016;18,73005000000000
14;2018;9;27;270;3,45354333333333008;24,40236666666670
14;2018;9;28;271;4,06707333333334020;12,10891666666670
14;2018;9;29;272;-0,54730550000000400;16,27033333333330
14;2018;9;30;273;-0,00331678333333318;17,19948333333330
14;2018;10;1;274;6,98637166666667042;12,39633333333330
14;2018;10;2;275;6,97475833333333028;13,00080000000000
14;2018;10;3;276;6,53337166666667013;14,75741666666670
14;2018;10;4;277;3,87417333333333014;18,01561666666670
14;2018;10;5;278;5,67495666666667020;21,17633333333330
14;2018;10;6;279;8,58511500000000005;24,83623333333330
14;2018;10;7;280;6,10421000000000014;14,37901666666670
14;2018;10;8;281;2,35868833333333017;16,85198333333330
14;2018;10;9;282;5,48788333333332989;20,73186666666670
14;2018;10;10;283;6,36878333333333035;22,51225000000000
14;2018;10;11;284;10,73883333333330015;21,16131666666670
14;2018;10;12;285;13,72968333333330015;25,20363333333330
14;2018;10;13;286;14,61469999999999914;26,76421666666670
14;2018;10;14;287;13,13858333333329931;25,55350000000000
14;2018;10;15;288;9,26177166666666984;25,94220000000000
14;2018;10;16;289;6,62812333333333026;24,77596666666670
14;2018;10;17;290;8,72236499999999992;23,07623333333330
14;2018;10;18;291;8,87666166666667067;15,97248333333330
14;2018;10;19;292;5,97797833333333006;16,32341666666670
14;2018;10;20;293;2,26745166666667020;13,66361666666670
